Year,Plot,Achmi,Agrsm,Amoca,Petca,Andge,Asctu,Elyca,Koecr,Lesca,Liaas,Luppe,Monfi,Solri,Panvi,Petpu,Poapr,Schsc,Sornu,AbvBioAnnProd
2005,X293,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,300.348
2005,X296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447.275
2005,X299,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,394.131
2005,X300,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,304.317
2005,X301,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,378.63
2005,X302,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,316.247
2005,X303,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,281.067
2005,X304,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,54.488
2005,X307,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,305.97
2005,X308,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,51.831
2005,X311,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,147.733
2005,X313,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,325.153
2005,X318,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,368.929
2005,X322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60.365
2005,X324,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,36.812
2005,X325,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,189.654
2005,X328,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,449.758
2005,X329,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,307.498
2005,X330,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,105.092
2005,X331,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,377.083
2005,X333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30.208
2005,X334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,32.025
2005,X335,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,90.733
2005,X336,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,421.436
2005,X338,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,113.979
2005,X339,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,479.368
2005,X342,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,365.516
2006,X2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,224.816
2006,X3,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,127.252
2006,X5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,71.204
2006,X6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,62.338
2006,X9,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,217.444
2006,X11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.58
2006,X12,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,268.892
2006,X14,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,75.145
2006,X15,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,152.949
2006,X16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37.779
2006,X20,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.03
2006,X22,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,205.047
2006,X24,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,48.612
2006,X26,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,113.054
2006,X27,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,305.434
2006,X28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,145.009
2006,X29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,88.555
2006,X30,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,227.458
2006,X31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18.474
2006,X32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34.471
2006,X33,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,151.226
2006,X34,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,193.871
2006,X35,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,185.968
2006,X44,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,157.423
2006,X45,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,119.224
2006,X46,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,264.996
2006,X48,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,135.367
2006,X50,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,167.006
2006,X53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,124.334
2006,X56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,224.046
2006,X57,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,230.05
2006,X58,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,85.313
2006,X62,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,148.104
2006,X67,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,304.854
2006,X68,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,321.544
2006,X69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.184
2006,X70,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,265.033
2006,X74,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,135.574
2006,X75,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,78.408
2006,X81,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,146.871
2006,X82,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,256.399
2006,X83,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,103.954
2006,X87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56.024
2006,X89,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,261.093
2006,X92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,86.304
2006,X93,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,183.417
2006,X94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,212.642
2006,X98,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,286.575
2006,X104,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,218.008
2006,X107,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,178.081
2006,X108,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,321.78
2006,X109,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,73.667
2006,X110,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,216.792
2006,X111,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,239.836
2006,X115,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,79.826
2006,X117,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,211.887
2006,X118,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,115.255
2006,X125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,153.479
2006,X127,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,314.897
2006,X129,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,126.937
2006,X130,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,139.705
2006,X133,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,167.159
2006,X135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,47.56
2006,X136,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,222.154
2006,X137,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.722
2006,X138,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,153.104
2006,X139,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,212.162
2006,X142,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50.314
2006,X146,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,189.026
2006,X149,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,197.948
2006,X151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.605
2006,X153,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.626
2006,X156,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,187.869
2006,X157,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42.112
2006,X160,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,206.669
2006,X161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.004
2006,X163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54.375
2006,X164,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,180.794
2006,X165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,73.526
2006,X167,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80.248
2006,X168,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,78.038
2006,X169,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,270.172
2006,X170,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,148.125
2006,X171,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,173.058
2006,X174,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,241.52
2006,X175,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,199.896
2006,X176,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,153.919
2006,X177,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,172.902
2006,X178,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,0,217.271
2006,X185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,72.292
2006,X186,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,350.167
2006,X189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,81.096
2006,X190,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,137.237
2006,X193,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,295.441
2006,X197,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,138.74
2006,X199,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,179.772
2006,X201,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,158.542
2006,X202,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,307.708
2006,X205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,87.563
2006,X206,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,212.433
2006,X208,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,207.229
2006,X210,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,212.662
2006,X211,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,176.077
2006,X213,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,130.358
2006,X220,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,221.729
2006,X221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331.39
2006,X223,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,94.974
2006,X224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63.947
2006,X225,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,86.162
2006,X227,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,293.252
2006,X229,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,82.026
2006,X230,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,109.455
2006,X232,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,234.887
2006,X233,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,127.938
2006,X234,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,165.263
2006,X235,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,302.955
2006,X236,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,270.671
2006,X237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.671
2006,X239,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,377.818
2006,X242,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,354.18
2006,X253,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,239.994
2006,X255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.231
2006,X256,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.124
2006,X257,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,365.958
2006,X259,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,267.95
2006,X265,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,189.573
2006,X266,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,185.989
2006,X267,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,122.321
2006,X268,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,71.156
2006,X273,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,458.113
2006,X278,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,40.754
2006,X280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53.512
2006,X282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.996
2006,X283,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,89.936
2006,X286,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,114.446
2006,X287,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,83.314
2006,X290,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,115.445
2006,X291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,87.17
2006,X292,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,357.104
2006,X293,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,279.625
2006,X296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.972
2006,X299,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,270.197
2006,X300,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,313.367
2006,X301,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,253.333
2006,X302,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,290.648
2006,X303,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,286.654
2006,X304,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,73.658
2006,X307,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,278.858
2006,X308,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31.138
2006,X311,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,132.83
2006,X313,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,219.833
2006,X318,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,259.631
2006,X322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46.562
2006,X324,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,38.304
2006,X325,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,132.883
2006,X328,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,301.293
2006,X329,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,235.076
2006,X330,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,64.987
2006,X331,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,240.115
2006,X333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.872
2006,X334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,50.755
2006,X335,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70.967
2006,X336,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,325.667
2006,X338,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,150.138
2006,X339,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,320.905
2006,X342,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,386.779
2007,X2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,122.595
2007,X3,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,202.555
2007,X5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,49.28
2007,X6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,34.825
2007,X9,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,145.625
2007,X11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.78
2007,X12,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,175.34
2007,X14,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,239.84
2007,X15,0,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,155.91
2007,X16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34.665
2007,X20,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.535
2007,X22,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,118.69
2007,X24,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,34.995
2007,X26,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,87.485
2007,X27,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,167.745
2007,X28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,57.39
2007,X29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,130.623
2007,X30,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,183.645
2007,X31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.195
2007,X32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80.95
2007,X33,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,142.92
2007,X34,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,138.285
2007,X35,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,153.015
2007,X44,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,185.5
2007,X45,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,98.105
2007,X46,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,185.975
2007,X48,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,173.995
2007,X50,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,244.245
2007,X53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,167.585
2007,X56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,270.825
2007,X57,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,240.87
2007,X58,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,87.93
2007,X62,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,89.4
2007,X67,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,277.09
2007,X68,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,342.48
2007,X69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.563
2007,X70,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,205.64
2007,X74,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,100.48
2007,X75,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,69.46
2007,X81,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,155.3
2007,X82,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,246.485
2007,X83,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,138.445
2007,X87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50.39
2007,X89,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,221.29
2007,X92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71.905
2007,X93,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,153.06
2007,X94,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,118.03
2007,X98,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,303.91
2007,X104,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,158.68
2007,X107,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,180.57
2007,X108,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,291.005
2007,X109,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58.298
2007,X110,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,214.875
2007,X111,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,229.683
2007,X115,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,45.23
2007,X117,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,254.45
2007,X118,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,146.625
2007,X125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,161.353
2007,X127,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,272.875
2007,X129,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,156.885
2007,X130,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,165.15
2007,X133,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,188.755
2007,X135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.24
2007,X136,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,261.665
2007,X137,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.613
2007,X138,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,237.108
2007,X139,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,184.09
2007,X142,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49.65
2007,X146,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,204.635
2007,X149,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,168.15
2007,X153,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.63
2007,X156,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,183.145
2007,X157,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46.26
2007,X160,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,163.28
2007,X163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65.89
2007,X164,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,243.95
2007,X165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,80.265
